Rfam_ID,PDB,Chain,Resolution
RF02541,7of2,A,2.7
RF02541,8any,A,2.85
RF02541,5j4b,1A,2.6
RF02541,4v8g,DA,3.0
RF02541,4zer,1A,3.1
RF02541,5ib8,1H,3.13
RF02541,6bok,EB,3.55
RF02541,6cfk,1A,2.7
RF02541,7azo,23SB,3.3
RF02541,7qi5,A,2.63
RF02541,8rcm,71,3.59
RF02541,1nwy,,3.3
RF02541,5mdw,1,3.06
RF02541,6ope,YA,3.1
RF02541,7ss9,1,3.9
RF02541,8xt3,L1,3.1
RF02541,4v7x,DA,3.0
RF02541,5j88,DA,3.32
RF02541,6v3b,AN1,2.91
RF02541,4v9h,BA,2.857
RF02541,5w4k,2A,2.7
RF02541,6tnn,U,3.07
RF02541,6xhx,1A,2.55
RF02541,8fom,RA,3.58
RF02541,8vsa,23S,3.7
RF02541,4p70,RA,3.68
RF02541,6of1,1A,2.8
RF02541,7azo,23SA,3.3
RF02541,7p6z,3,3.5
RF02541,8bhn,,2.85
RF02541,8e3m,I,2.25
RF02541,8g31,B,3.2
RF02541,4v9a,DA,3.2999
RF02541,4v9o,EA,2.9
RF02541,4wqr,1H,3.15
RF02541,5hd1,2A,2.7
RF02541,6bz6,YA,3.18
RF02541,7k55,1,3.3
RF02541,8uu7,A,3.2
RF02541,4tud,YA,3.6
RF02541,4wfa,X,3.392
RF02541,6zu1,BA,3.0
RF02541,8t8b,2A,2.65
RF02541,1jzz,A,3.8
RF02541,1p9x,,3.4
RF02541,4io9,X,3.2
RF02541,5v8i,2A,3.25
RF02541,6gwt,A,3.8
RF02541,6pc7,I,2.5
RF02541,4v7l,BA,3.0
RF02541,4wsd,1H,2.95
RF02541,4z3s,1A,2.65
RF02541,5dfe,YA,3.09997551079
RF02541,5ib7,1H,2.99
RF02541,7mt3,A,2.8
RF02541,7y7e,a,2.41
RF02541,7zq5,b,2.7
RF02541,8t8b,1A,2.65
RF02541,9c4g,a,2.53
RF02541,4v9i,DA,3.3
RF02541,4wra,14,3.05
RF02541,5f8k,1A,2.8
RF02541,5ju8,BA,3.6
RF02541,6sj6,A,3.23
RF02541,8g7p,A,2.9
RF02541,8ud6,2A,2.7
RF02541,8vty,2A,2.6
RF02541,2zjq,X,3.3
RF02541,4v6c,DA,3.19
RF02541,4wf9,X,3.427
RF02541,7acr,1,3.44
RF02541,7of7,A,2.5
RF02541,7sfr,A,2.6
RF02541,5jc9,DA,3.03
RF02541,6hrm,1,2.96
RF02541,6of1,2A,2.8
RF02541,6ucq,2A,3.5
RF02541,7s1h,I,2.35
RF02541,7ug7,23,2.58
RF02541,8apn,A8,3.1
RF02541,8pkl,7,3.09
RF02541,8ud6,1A,2.7
RF02541,9b00,1A,2.8
RF02541,4v5f,BA,3.6
RF02541,4wfb,X,3.43
RF02541,5czp,YA,3.2999592266
RF02541,5ndk,1H,2.95
RF02541,5uyk,01,3.9
RF02541,5zet,A,3.2
RF02541,6s13,A,3.58
RF02541,7a0r,X,3.3
RF02541,7u2h,2A,2.55
RF02541,4w2g,DA,2.55
RF02541,5dox,1A,3.1
RF02541,5wf0,A,3.6
RF02541,6vyr,a,3.8
RF02541,3jcd,A,3.7
RF02541,4v6d,BA,3.814
RF02541,4v7w,DA,3.0
RF02541,5u9g,01,3.2
RF02541,6oxa,RA,3.25
RF02541,7k54,1,3.2
RF02541,7pkt,5,3.0
RF02541,8qoa,a,2.0
RF02541,3j7y,A,3.4
RF02541,5lze,A,3.5
RF02541,6wnv,4,3.5
RF02541,6xhw,1A,2.5
RF02541,6yss,A,2.6
RF02541,7cpj,A,3.3
RF02541,7jqm,1A,3.05
RF02541,8fzh,A,2.9
RF02541,1jzy,A,3.5
RF02541,4v7y,BA,3.0
RF02541,4wq1,1H,3.1
RF02541,6nsh,YA,3.397
RF02541,6xza,A2,2.66
RF02541,7jt1,1,3.3
RF02541,7oid,A,3.7
RF02541,7po4,A,2.56
RF02541,7unv,A,2.7
RF02541,8emm,a,2.1
RF02541,3pip,X,3.45
RF02541,6ofx,1,3.3
RF02541,7p48,A,2.9
RF02541,7uvv,A,2.5
RF02541,8rcl,71,3.49
RF02541,1z58,2,3.8
RF02541,6cfl,2A,2.6
RF02541,6nwy,RA,3.5
RF02541,6wqn,1,2.9
RF02541,4wro,14,3.05
RF02541,4y4p,2A,2.5
RF02541,6ore,1,2.9
RF02541,7z20,b,2.29
RF02541,8rq2,A,2.44
RF02541,4l71,YA,3.90000100875
RF02541,4v5b,CB,3.74
RF02541,7bl5,A,3.3
RF02541,8buu,A,2.9
RF02541,8kab,A,3.3
RF02541,9b00,2A,2.8
RF02541,4v5d,BA,3.5
RF02541,4v6g,DA,3.5
RF02541,4v8c,AA,3.3
RF02541,5vpo,RA,3.34
RF02541,7otc,A,2.9
RF02541,7qq3,I,2.1
RF02541,8fc2,1A,2.5
RF02541,8fzg,A,3.1
RF02541,8wic,A,3.5
RF02541,4wr6,1H,3.05
RF02541,5h5u,A,3.01
RF02541,8ceu,a,1.83
RF02541,8cgj,a,1.79
RF02541,5mdy,1,3.35
RF02541,5zep,A,3.4
RF02541,7unu,A,2.9
RF02541,8bge,,2.11
RF02541,8hsp,a,2.32
RF02541,4v53,DB,3.54
RF02541,4v8j,BA,3.9
RF02541,4v8n,DA,3.1
RF02541,4wqy,AA,2.8
RF02541,6qnr,1H,3.1
RF02541,7p7q,A,2.4
RF02541,7s1g,I,2.48
RF02541,8fom,YA,3.58
RF02541,4z8c,2A,2.9
RF02541,6n1d,B23S,3.2
RF02541,6wdm,1,3.6
RF02541,7n2u,23,2.53
RF02541,8bh4,,2.62
RF02541,8uu5,A,3.0
RF02541,8y37,A,2.53
RF02541,5w4k,1A,2.7
RF02541,6cfl,1A,2.6
RF02541,6v39,AN1,3.04
RF02541,6vwm,2,3.4
RF02541,7aso,Y,3.11
RF02541,7lh5,BA,3.27
RF02541,7msm,A,2.79
RF02541,7of5,A,2.9
RF02541,4v6a,DA,3.1
RF02541,5hd1,1A,2.7
RF02541,5j3c,RA,3.04
RF02541,5mre,A,3.75
RF02541,6i7v,DA,2.9
RF02541,6zm6,A,2.59
RF02541,8g2d,1A,2.7
RF02541,4wt8,D1,3.4
RF02541,6c5l,DA,3.2
RF02541,7rqc,2A,2.5
RF02541,8a22,A3,2.91
RF02541,8fiz,BA,3.8
RF02541,8fmw,AA,2.86
RF02541,4u1u,BA,2.95
RF02541,5j4b,2A,2.6
RF02541,6ndk,YA,3.64
RF02541,6q95,1,3.7
RF02541,6qnq,14,3.5
RF02541,7a5k,A3,3.7
RF02541,8g2a,1A,2.45
RF02541,6h4n,A,3.0
RF02541,7md7,2A,2.8
RF02541,7ope,A,3.2
RF02541,8p2g,A,2.02
RF02541,1jzx,A,3.1
RF02541,1vvj,RA,3.44000111574
RF02541,6spf,A,2.89
RF02541,8a57,A,2.3
RF02541,8ekb,2A,2.7
RF02541,8kie,a,2.5
RF02541,3jbv,b,3.32
RF02541,4u20,BA,2.9
RF02541,5hau,1A,3.0
RF02541,5o61,A,3.31
RF02541,6o3m,RA,3.97
RF02541,6wdg,1,3.3
RF02541,6wdj,1,3.7
RF02541,4v9j,DA,3.86
RF02541,5hau,2A,3.0
RF02541,6ddg,1,3.1
RF02541,7a5k,8,3.7
RF02541,8akn,a,2.3
RF02541,8ekc,A,2.7
RF02541,8oit,B8,2.9
RF02541,1nkw,,3.1
RF02541,4wce,X,3.526
RF02541,4z3s,2A,2.65
RF02541,6og7,1,3.3
RF02541,6szs,A,3.06
RF02541,7a5j,A,3.1
RF02541,7m4v,A,2.54
RF02541,8e41,I,2.13
RF02541,8vtu,2A,2.4
RF02541,4v9o,AA,2.9
RF02541,5e7k,14,3.2
RF02541,5el6,14,3.1
RF02541,7pkt,7,3.0
RF02541,7ssl,1,3.8
RF02541,8bgh,,2.88
RF02541,8g7s,A,3.1
RF02541,4u1u,DA,2.95
RF02541,4v55,BB,4.0
RF02541,4v5r,BA,3.1
RF02541,5j8a,CA,3.1
RF02541,5wit,2A,2.6
RF02541,6ot3,1,3.9
RF02541,9fbv,a,2.4
RF02541,1sm1,,3.42
RF02541,4v56,BB,3.93
RF02541,6wd3,1,3.6
RF02541,7pkt,8,3.0
RF02541,8e35,I,2.27
RF02541,8pk0,A,3.03
RF02541,4v8f,DA,3.3
RF02541,4w4g,YA,3.3
RF02541,6b4v,FB,3.4
RF02541,7pd3,A,3.4
RF02541,7ssn,1,3.2
RF02541,4wq1,14,3.1
RF02541,5j88,CA,3.32
RF02541,5mlc,A,3.6
RF02541,1vvj,YA,3.44000111574
RF02541,4tuc,YA,3.6
RF02541,4v5p,BA,3.1
RF02541,4v7p,CA,3.62
RF02541,4v9p,GA,2.9
RF02541,5h1s,A,3.5
RF02541,7s1i,I,2.48
RF02541,4v7x,BA,3.0
RF02541,4v9b,BA,3.1
RF02541,5vpp,YA,3.9
RF02541,6o8w,A,3.53
RF02541,6ztj,BA,3.4
RF02541,8uu4,A,3.0
RF02541,4w29,DA,3.8
RF02541,6oj2,RA,3.2
RF02541,6wd8,1,3.7
RF02541,7m4x,A,2.66
RF02541,7uvz,A,2.21
RF02541,2o43,A,3.6
RF02541,4u25,BA,2.9
RF02541,6ywv,A,3.03
RF02541,8cam,a,1.86
RF02541,1xbp,,3.5
RF02541,3j9m,A,3.5
RF02541,4tua,RA,3.6
RF02541,4v7j,BA,3.3
RF02541,4v9q,CA,3.4
RF02541,7b5k,A,2.9
RF02541,7st7,1,3.2
RF02541,5ndk,14,2.95
RF02541,5vpo,YA,3.34
RF02541,6wnt,4,3.1
RF02541,7bl6,A,4.0
RF02541,7m4w,A,2.55
RF02541,8qbt,A,2.2
RF02541,4v8c,BA,3.3
RF02541,4v9p,AA,2.9
RF02541,4zer,2A,3.1
RF02541,7u2i,2A,2.55
RF02541,8bil,,2.04
RF02541,4v8o,BA,3.8
RF02541,6gxm,A,3.8
RF02541,6otr,YA,3.12
RF02541,6pcr,I,2.5
RF02541,6wd2,1,3.6
RF02541,6xdq,a,3.7
RF02541,6xqe,2A,3.0
RF02541,7k00,a,1.98
RF02541,7o5b,X,3.33
RF02541,7qi6,A,2.98
RF02541,8fto,a,1.85
RF02541,8t8c,1A,2.6
RF02541,8y36,A,2.65
RF02541,4l47,YA,3.22000098079
RF02541,4p6f,YA,3.6
RF02541,5gah,A,3.8
RF02541,5ool,A,3.06
RF02541,6cfk,2A,2.7
RF02541,6xhy,2A,2.6
RF02541,4v97,BA,3.516
RF02541,6wrs,1,3.2
RF02541,7k52,1,3.4
RF02541,7nsj,BA,3.9
RF02541,8e36,I,2.38
RF02541,3cf5,X,3.3
RF02541,4u26,BA,2.8
RF02541,5l3p,A,3.7
RF02541,6enu,A,3.1
RF02541,7aqd,A,3.1
RF02541,7s1j,I,2.47
RF02541,7ttu,1,3.0
RF02541,8cvj,2A,2.4
RF02541,1mms,C,2.57
RF02541,5j4d,B,3.1
RF02541,6of6,RA,3.2
RF02541,6om6,1,3.1
RF02541,6ouo,1,3.7
RF02541,7oi8,A,3.5
RF02541,7s0s,C,3.05
RF02541,7u2j,2A,2.55
RF02541,8e46,I,2.32
RF02541,4z8c,1A,2.9
RF02541,5hcp,1A,2.894
RF02541,5uyp,01,3.9
RF02541,5zlu,V,3.6
RF02541,6fkr,2A,3.2
RF02541,6n9e,1A,3.7
RF02541,8ud8,2A,2.6
RF02541,3j9z,LA,3.6
RF02541,4v50,BB,3.22
RF02541,5hcr,1A,2.8
RF02541,5ib8,14,3.13
RF02541,6wde,1,3.0
RF02541,7nbu,a,3.11
RF02541,8ev6,1A,2.946
RF02541,8vty,1A,2.6
RF02541,4v9l,DA,3.5
RF02541,5ndj,1H,3.15
RF02541,8c8x,A,3.93
RF02541,8vtx,1A,2.4
RF02541,3jcj,A,3.7
RF02541,4tua,YA,3.6
RF02541,5kpw,27,3.9
RF02541,6pvk,A,3.4
RF02541,6wu9,A,2.9
RF02541,6ywy,A,3.05
RF02541,7asn,A,2.73
RF02541,8qu1,A,2.74
RF02541,8w51,A,2.4
RF02541,5kcs,1A,3.9
RF02541,5wdt,A,3.0
RF02541,6gsk,1H,3.36
RF02541,6n1d,A23S,3.2
RF02541,7pjs,A,2.35
RF02541,7ryg,A,2.38
RF02541,5doy,1A,2.6
RF02541,5o2r,A,3.4
RF02541,7p7s,A,3.0
RF02541,8a22,A8,2.91
RF02541,8rcm,72,3.59
RF02541,2d3o,,3.35
RF02541,3j9y,A,3.9
RF02541,5gae,A,3.33
RF02541,6nd5,2A,2.6
RF02541,7rqc,1A,2.5
RF02541,7sso,1,3.2
RF02541,8c92,A,3.79
RF02541,8g6x,a,2.31
RF02541,8oir,B8,3.1
RF02541,3jce,A,3.2
RF02541,6ndk,RA,3.64
RF02541,6tpq,U,3.07
RF02541,6wnw,4,3.2
RF02541,8htz,a,2.4
RF02541,4v85,BA,3.2
RF02541,4v9c,BA,3.3
RF02541,4wzo,1H,3.3
RF02541,5wis,2A,2.703
RF02541,6osq,1,3.5
RF02541,6oxi,YA,3.495
RF02541,6ysr,A,3.1
RF02541,7msc,A,2.97
RF02541,7oj0,a,3.5
RF02541,4v4q,DB,3.46
RF02541,5d8b,ZC,3.63
RF02541,7ac7,1,3.08
RF02541,7bl2,A,3.7
RF02541,7of0,A,2.2
RF02541,7oi7,A,3.5
RF02541,8uvr,1A,2.6
RF02541,1y39,C,2.8
RF02541,4u27,DA,2.8
RF02541,4v5s,DA,3.1
RF02541,4v9o,GA,2.9
RF02541,4v9s,BA,3.1
RF02541,6ztn,BA,3.9
RF02541,8bf7,,2.33
RF02541,8cgd,a,1.98
RF02541,4v55,DB,4.0
RF02541,4v57,DB,3.5
RF02541,5jte,BA,3.6
RF02541,6gsj,1H,2.96
RF02541,7qv1,V,3.5
RF02541,7y7d,a,2.58
RF02541,8fc5,2A,2.65
RF02541,4v84,DA,3.4
RF02541,4w2f,BA,2.4
RF02541,5mdz,1,3.1
RF02541,6c5l,BA,3.2
RF02541,6cfj,2A,2.8
RF02541,6nd5,1A,2.6
RF02541,6xhv,1A,2.4
RF02541,7msz,A,3.1
RF02541,7pjy,A,3.1
RF02541,8e45,I,2.3
RF02541,8wib,A,3.5
RF02541,3umy,B,1.9
RF02541,5v93,A,4.0
RF02541,6wd9,1,3.7
RF02541,6wdb,1,4.0
RF02541,6ztp,BA,3.0
RF02541,7ssw,1,3.8
RF02541,8cvl,1A,2.3
RF02541,4v7z,BA,3.1
RF02541,4wt1,1H,3.05
RF02541,6wda,1,3.8
RF02541,6ysi,1,2.5
RF02541,7bl4,A,2.4
RF02541,7o9k,A,3.1
RF02541,4v5e,DA,3.45
RF02541,4v5s,BA,3.1
RF02541,4v7t,DA,3.1942
RF02541,4v9s,DA,3.1
RF02541,6w6p,A,2.9
RF02541,2aar,,3.5
RF02541,4lsk,YA,3.48000627319
RF02541,4v9j,BA,3.86
RF02541,4woi,BA,3.0
RF02541,6u48,CA,2.87
RF02541,6vwl,2,3.1
RF02541,6ys3,b,2.58
RF02541,7u2h,1A,2.55
RF02541,8t5h,B,3.3
RF02541,1j5a,A,3.5
RF02541,2zjp,X,3.7
RF02541,3jq4,A,3.52
RF02541,4v87,AA,3.1
RF02541,4v8u,DA,3.7
RF02541,5j7l,DA,3.0
RF02541,6tbv,23S1,2.7
RF02541,6wdi,1,4.0
RF02541,6yst,A,3.2
RF02541,8bim,,2.04
RF02541,5el7,1H,3.15
RF02541,4xej,A23S,3.8
RF02541,6i9r,A,3.9
RF02541,6ztl,BA,3.5
RF02541,8c94,A,3.8
RF02541,8fc1,2A,2.5
RF02541,1njm,,3.6
RF02541,1vy6,BA,2.9
RF02541,3j9w,BA,3.9
RF02541,4v64,BB,3.5
RF02541,5iqr,1,3.0
RF02541,6pj6,I,2.2
RF02541,4v5c,DA,3.3
RF02541,4v6e,BA,3.712
RF02541,4wqf,CA,2.8
RF02541,4ybb,CA,2.1
RF02541,6wd5,1,3.6
RF02541,4lsk,RA,3.48000627319
RF02541,4v8d,BA,3.0
RF02541,6buw,YA,3.5
RF02541,6enj,A,3.7
RF02541,7jsw,1,3.8
RF02541,7ryh,A,2.43
RF02541,8e42,I,2.29
RF02541,1vy5,BA,2.55
RF02541,6by1,CA,3.94
RF02541,8c8z,A,3.12
RF02541,8p17,1,2.78
RF02541,8t8c,2A,2.6
RF02541,6bz7,YA,3.68
RF02541,8s1u,A,3.4
RF02541,4w2g,BA,2.55
RF02541,4www,RA,3.1
RF02541,5jvh,X,3.58
RF02541,6nsh,RA,3.397
RF02541,7nql,BA,3.4
RF02541,8wi8,A,2.7
RF02541,1mms,D,2.57
RF02541,4wqu,CA,2.8
RF02541,7kgb,A,2.7
RF02541,7uvx,A,2.35
RF02541,8r55,X,3.57
RF02541,4v50,DB,3.22
RF02541,4v5j,DA,3.1
RF02541,7oic,A,3.1
RF02541,8e3l,I,2.35
RF02541,3j6b,A,3.2
RF02541,4v53,BB,3.54
RF02541,4v9k,BA,3.5
RF02541,4wqu,AA,2.8
RF02541,8am9,a,2.8
RF02541,8bhj,,2.81
RF02541,8fc2,2A,2.5
RF02541,8rq0,A,2.44
RF02541,6gxn,A,3.9
RF02541,6xqd,1A,2.8
RF02541,7nqh,BA,3.5
RF02541,8fzj,A,3.0
RF02541,8qu5,A,2.42
RF02541,8vtu,1A,2.4
RF02541,4v7u,BA,3.1
RF02541,4v7v,BA,3.2891
RF02541,4wr6,14,3.05
RF02541,6ddd,1,3.1
RF02541,6o9k,A,4.0
RF02541,6pcq,I,2.6
RF02541,7as9,A,3.5
RF02541,7k53,1,3.2
RF02541,8apn,A3,3.1
RF02541,8xt2,L1,3.3
RF02541,5el7,14,3.15
RF02541,6gc0,A,3.8
RF02541,8vtv,2A,2.55
RF02543,6zme,L5,3.0
RF02543,8ifd,1A,2.59
RF02543,8oj8,5,3.3
RF02543,5obm,1,3.4
RF02543,8b6z,B,2.9
RF02543,8civ,AA,2.47
RF02543,8pvk,C1,2.55
RF02543,6rm3,L50,3.4
RF02543,6zu5,L50,2.9
RF02543,8agt,f,2.6
RF02543,6om7,t,3.7
RF02543,6xu6,A5,3.5
RF02543,5lzy,5,3.99
RF02543,6gz5,A2,3.5
RF02543,8bpo,A1,2.8
RF02543,8hfr,1e,2.64
RF02543,6qkl,N,3.3
RF02543,8fkq,L3,2.76
RF02543,7tor,A28S,2.9
RF02543,8azw,A,2.14
RF02543,5lzs,5,3.31
RF02543,5ndg,1,3.7
RF02543,6ip8,1A,3.9
RF02543,6z6j,C1,3.4
RF02543,7of1,1,3.1
RF02543,7z3o,1,3.3
RF02543,8fle,L3,2.48
RF02543,6ole,t,3.1
RF02543,7qep,1,2.7
RF02543,7qgg,t,2.86
RF02543,8eth,1,3.8
RF02543,8i9x,C1,2.8
RF02543,4u3u,5,2.9
RF02543,5dc3,1,3.25
RF02543,8oj5,5,2.9
RF02543,7qvp,L5,3.0
RF02543,5t62,A,3.1
RF02543,7f5s,L5,2.72
RF02543,8cdl,AA,2.72
RF02543,4u52,1,3.0
RF02543,6t83,1b,4.0
RF02543,7qwq,5,2.83
RF02543,8evr,A1,2.87
RF02543,8rjd,K,2.78574
RF02543,5ndg,5,3.7
RF02543,6zj3,LE,3.15
RF02543,7mdz,5,3.2
RF02543,8rjc,K,2.90061
RF02543,5tga,5,3.3
RF02543,6w6l,t,3.84
RF02543,6zj3,LJ,3.15
RF02543,7btb,1,3.22
RF02543,6t7i,C1,3.2
RF02543,8agw,f,2.6
RF02543,8evp,A1,2.38
RF02543,6gqv,1,4.0
RF02543,6xir,1,3.2
RF02543,7qwr,5,2.9
RF02543,8oj0,5,3.3
RF02543,8pv2,C1,2.63
RF02543,8scb,5,2.5
RF02543,5ndv,5,3.3
RF02543,9f1b,B5,3.01
RF02543,5an9,N,3.3
RF02543,7ls2,A2,3.1
RF02543,5mei,1,3.5
RF02543,8pfr,A,2.15
RF02543,5dge,5,3.45
RF02543,8onz,1,2.94
RF02543,5tga,1,3.3
RF02543,6mtd,5,3.3
RF02543,6sv4,ZQ,3.3
RF02543,5fcj,5,3.1
RF02543,7pzy,1,2.32
RF02543,5dat,5,3.15
RF02543,7xny,L1,2.5
RF02543,4u4n,1,3.1
RF02543,6gz4,A2,3.6
RF02543,7ohw,1,3.5
RF02543,5dgf,5,3.3
RF02543,8esr,1,3.2
RF02543,4u53,5,3.3
RF02543,5gak,1,3.88
RF02543,6gz3,A2,3.6
RF02543,6hcj,51,3.8
RF02543,8a3w,1,2.89
RF02543,8g5z,L5,2.64
RF02543,3jct,1,3.08
RF02543,4u4q,5,3.0
RF02543,4v91,1,3.7
RF02543,7tut,K,3.88
RF02543,7z3n,1,3.2
RF02543,8cku,AA,3.11
RF02543,7oyd,5,2.3
RF02543,8ev3,1,3.0
RF02543,8jdj,D,2.5
RF02543,3j7q,5,3.4
RF02543,6sv4,BQ,3.3
RF02543,7o81,B5,3.1
RF02543,8c3a,1,3.0
RF02543,8pv1,C1,2.56
RF02543,8idy,2,3.0
RF02543,4u4y,5,3.2
RF02543,6mtb,5,3.6
RF02543,6n8o,A,3.5
RF02543,7nfx,5,3.2
RF02543,8a3w,4,2.89
RF02543,8agx,f,2.4
RF02543,5xy3,1,3.2
RF02543,7ls1,A2,3.3
RF02543,7q08,1,2.56
RF02543,8rxx,L4,2.97
RF02543,6z6m,L5,3.1
RF02543,6zj3,LF,3.15
RF02543,6zj3,LC,3.15
RF02543,8i9p,C1,3.0
RF02543,8y0w,L5,3.4
RF02543,6elz,1,3.3
RF02543,6yly,1,3.8
RF02543,7r7c,1,3.71
RF02543,7zfw,L5,3.8
RF02543,8q5i,1,2.45
RF02543,4u51,5,3.2
RF02543,7ohq,1,3.1
RF02543,8flc,L3,2.76
RF02543,7o80,B5,2.9
RF02543,8ife,1A,2.57
RF02543,8ir1,2,3.3
RF02543,8fl2,L3,2.67
RF02543,8g5y,L5,2.29
RF02543,3j79,A,3.2
RF02543,4v8p,D1,3.52
RF02543,5fci,5,3.4
RF02543,6mte,5,3.4
RF02543,8br8,Lt,3.35
RF02543,8i9t,C1,3.6
RF02543,8oo0,1,3.1
RF02543,6zm7,L5,2.7
RF02543,8eti,1,3.7
RF02543,6sv4,YQ,3.3
RF02543,6y6x,L5,2.8
RF02543,8aaf,f,2.5
RF02543,5tbw,AR,3.0
RF02543,6az3,4,2.5
RF02543,6ylh,1,3.1
RF02543,8ova,BG,2.47
RF02543,4u4o,1,3.6
RF02543,5juo,B,4.0
RF02543,6az3,2,2.5
RF02543,6zvk,e2,3.49
RF02543,7nac,1,3.04
RF02543,7nad,1,3.04
RF02543,8ibx,A,3.74
RF02543,8pv3,C1,2.8
RF02543,5obm,5,3.4
RF02543,6em1,1,3.6
RF02543,6xa1,L5,2.8
RF02543,8ovj,2,2.4
RF02543,8qoi,L5,1.9
RF02543,8v83,1,2.53
RF02543,4v8p,H1,3.52
RF02543,6qik,A,3.1
RF02543,6r6g,5,3.7
RF02543,6ri5,A,3.3
RF02543,8brm,Lt,3.33
RF02543,8ip8,RB,2.9
RF02543,8xsy,L5,3.0
RF02543,3jai,5,3.65
RF02543,8bf9,5,2.69
RF02543,6zj3,LI,3.15
RF02543,7nwg,51,3.8
RF02543,8yop,L5,2.2
RF02543,6qtz,A,3.5
RF02543,8ipd,2,3.2
RF02543,4u4o,5,3.6
RF02543,4u50,1,3.2
RF02543,5dge,1,3.45
RF02543,8cg8,AA,2.57
RF02543,8p8n,A,2.15
RF02543,7rr5,C1,3.23
RF02543,7uqb,1,2.43
RF02543,8etj,1,3.2
RF02543,7q0r,1,2.67
RF02543,7v08,1,2.36
RF02543,8fkw,L3,2.5
RF02543,5dc3,5,3.25
RF02543,6t59,54,3.11
RF02543,7a01,e2,3.6
RF02543,7mpi,A1,3.05
RF02543,8btr,Lt,3.25
RF02543,8ccs,AA,1.97
RF02543,8evt,A1,2.2
RF02543,6p5n,5,3.2
RF02543,8fl7,L3,2.55
RF02543,8ovj,1,2.4
RF02543,8fl0,L3,2.91
RF02543,8ink,2,3.2
RF02543,8xsz,L5,3.2
RF02543,6n8m,A,3.5
RF02543,6sgc,54,2.8
RF02543,8bip,1,3.1
RF02543,8cmj,AA,3.79
RF02543,8etg,1,3.4
RF02543,7zjx,L5,3.1
RF02543,7zux,5,2.5
RF02543,8bhf,A2,3.1
RF02543,5tbw,1,3.0
RF02543,6s05,A,3.9
RF02543,8fks,L3,2.88
RF02543,3jah,5,3.45
RF02543,5dgf,1,3.3
RF02543,8fld,L3,2.58
RF02543,8ie3,2,3.3
RF02543,5lzt,5,3.65
RF02543,6p5i,5,3.1
RF02543,4u6f,5,3.1
RF02543,8fl6,L3,2.62
RF02543,8i9z,C1,2.7
RF02543,8xsx,L5,2.4
RF02543,6lsr,2,3.13
RF02543,6t4q,C1,2.6
RF02543,8q87,B5,2.4
RF02543,5h4p,1,3.07
RF02543,6ip5,1A,3.9
RF02543,6lss,2,3.23
RF02543,7oh3,1,3.4
RF02543,7r7a,1,3.04
RF02543,8bjq,1,3.8
RF02543,8cdr,AA,2.04
RF02543,8cgn,AA,2.28
RF02543,6c0f,1,3.7
RF02543,7nrc,LA,3.9
RF02543,7nwi,5,3.13
RF02543,4v88,A1,3.0
RF02543,5m1j,14,3.3
RF02543,7tm3,K,3.25
RF02543,7xnx,L1,2.7
RF02543,7z34,1,3.8
RF02543,8ia0,C1,2.7
RF02543,7oyc,51,2.4
RF02543,7zs5,1,3.2
RF02543,8a98,1,2.46
RF02543,8fku,L3,2.82
RF02543,7mpj,A1,2.7
RF02543,7pwo,1,2.75
RF02543,8ipy,2,3.2
RF02543,3jan,5,3.75
RF02543,4u4z,5,3.1
RF02543,5xxb,1,3.17
RF02543,8esq,1,2.8
RF02543,8evs,A1,2.62
RF02543,5lyb,5,3.25
RF02543,6lu8,2,3.13
RF02543,8pv8,C1,2.91
RF02543,9bdl,A28S,2.8
RF02543,7o7z,B5,2.4
RF02543,7uqz,1,2.44
RF02543,4u55,1,3.2
RF02543,5mei,AR,3.5
RF02543,7too,A25S,2.7
RF02543,6az3,1,2.5
RF02543,7qvp,L6,3.0
RF02543,8ir3,2,3.5
RF02543,6p5k,5,3.1
RF02543,7ohp,1,3.9
RF02543,7osm,25S,3.0
RF02543,7ow7,A,2.4
RF02543,7r72,1,3.07
RF02543,9f1d,B5,3.26
RF02543,4u53,1,3.3
RF02543,5lzx,5,3.67
RF02543,6ft6,1,3.9
RF02543,7toq,A25S,3.1
RF02543,8fkv,L3,2.47
RF02543,3jcs,1,2.8
RF02543,4u56,1,3.45
RF02543,5dgv,1,3.1
RF02543,6p5j,5,3.1
RF02543,8a3w,2,2.89
RF02543,8g60,L5,2.54
RF02543,8glp,L5,1.67
RF02543,4v8p,A1,3.52
RF02543,5lzu,5,3.75
RF02543,5mc6,BQ,3.8
RF02543,7bt6,1,3.12
RF02543,7qca,L50,2.79
RF02543,5it7,5,3.6
RF02543,5juu,B,4.0
RF02543,7old,1,3.0
RF02543,8e5t,1,4.0
RF02543,8g61,L5,2.94
RF02543,8i9y,C1,3.1
RF02543,6swa,q,3.1
RF02543,6zmo,L5,3.1
RF02543,8agu,f,2.7
RF02543,4u3n,1,3.2
RF02543,4u4u,1,3.0
RF02543,5a8l,A,3.8
RF02543,8euy,1,3.0
RF02543,6lqm,2,3.09
RF02543,6q8y,BQ,3.1
RF02543,6ylg,1,3.0
RF02543,7q0f,1,2.64
RF02543,8q7z,B5,2.5
RF02543,4u3n,5,3.2
RF02543,5apn,5,3.91
RF02543,8eug,1,2.8
RF02543,8y0u,C1,3.59
RF02543,4u52,5,3.0
RF02543,6hcf,52,3.9
RF02543,7n8b,A1,3.05
RF02543,7ug6,1,2.9
RF02543,8ovj,4,2.4
RF02543,8rxh,L4,2.93
